timestamp,value
2023-06-09 10:00:34,76,13,32,27
2023-06-09 10:00:35,70,31,85,36
2023-06-09 10:00:36,8,78,41,7
2023-06-09 10:00:37,42,86,19,5
2023-06-09 10:00:38,52,89,21,74
2023-06-09 10:00:39,30,17,28,53
2023-06-09 10:00:40,6,29,31,29
2023-06-09 10:00:41,21,99,27,16
2023-06-09 10:00:42,11,49,44,12
2023-06-09 10:00:43,75,38,49,97
2023-06-09 10:00:44,68,40,92,45
2023-06-09 10:00:45,83,81,89,20
2023-06-09 10:00:46,97,94,54,90
2023-06-09 10:00:47,23,49,75,66
2023-06-09 10:00:48,91,50,38,72
2023-06-09 10:00:49,26,70,68,65
2023-06-09 10:00:50,99,7,87,7
2023-06-09 10:00:51,21,7,86,44
2023-06-09 10:00:52,72,48,58,28
2023-06-09 10:00:53,29,75,19,95
2023-06-09 10:00:54,14,0,29,76
2023-06-09 10:00:55,16,63,62,49
2023-06-09 10:00:56,17,49,4,73
2023-06-09 10:00:57,4,58,74,91
2023-06-09 10:00:58,100,43,91,74
2023-06-09 10:00:59,31,20,37,47
2023-06-09 10:01:00,85,10,88,14
2023-06-09 10:01:01,39,1,91,6
2023-06-09 10:01:02,38,86,73,36
2023-06-09 10:01:03,21,26,68,73
2023-06-09 10:01:04,94,84,3,43
2023-06-09 10:01:05,75,42,98,1
2023-06-09 10:01:06,62,56,26,45
2023-06-09 10:01:07,93,39,41,59
2023-06-09 10:01:08,3,69,26,51
2023-06-09 10:01:09,48,3,15,5
2023-06-09 10:01:10,24,0,64,43
2023-06-09 10:01:11,75,64,0,97
2023-06-09 10:01:12,39,59,3,83
2023-06-09 10:01:14,34,16,61,39
2023-06-09 10:01:15,33,52,4,47
2023-06-09 10:01:16,9,42,82,14
2023-06-09 10:01:17,2,100,58,5
2023-06-09 10:01:18,80,13,27,56
2023-06-09 10:01:19,59,90,15,26
2023-06-09 10:01:20,32,28,10,86
2023-06-09 10:01:21,49,51,3,46
2023-06-09 10:01:22,84,68,62,27
2023-06-09 10:01:23,74,90,81,50
2023-06-09 10:01:24,47,67,93,72
2023-06-09 10:01:25,54,67,16,67
2023-06-09 10:01:26,33,65,60,24
2023-06-09 10:01:27,26,43,96,94
2023-06-09 10:01:28,69,13,98,27
2023-06-09 10:01:29,7,64,26,29
2023-06-09 10:01:30,66,42,35,24
2023-06-09 10:01:31,59,67,100,46
2023-06-09 10:01:32,87,57,90,63
2023-06-09 10:01:33,100,21,88,65
2023-06-09 10:01:34,27,13,76,95
2023-06-09 10:01:35,24,99,59,86
2023-06-09 10:01:36,1,38,92,32
2023-06-09 10:01:37,3,44,7,18
2023-06-09 10:01:38,40,11,50,47
2023-06-09 10:01:39,75,38,51,93
2023-06-09 10:01:40,91,25,50,77
2023-06-09 10:01:41,90,78,90,68
2023-06-09 10:01:42,34,3,4,44
2023-06-09 10:01:43,93,52,57,0
2023-06-09 10:01:44,78,20,92,10
2023-06-09 10:01:45,48,16,77,36
2023-06-09 10:01:46,25,65,40,52
2023-06-09 10:01:47,21,50,26,41
2023-06-09 10:01:48,11,90,69,22
2023-06-09 10:01:49,79,26,31,26
2023-06-09 10:01:50,33,0,89,28
2023-06-09 10:01:51,83,2,59,58
2023-06-09 10:01:52,85,86,60,67
2023-06-09 10:01:53,62,10,15,26
2023-06-09 10:01:54,57,78,97,76
2023-06-09 10:01:55,53,13,83,87
2023-06-09 10:01:56,29,70,38,46
2023-06-09 10:01:57,15,96,64,80
2023-06-09 10:01:58,15,72,49,48
2023-06-09 10:01:59,67,22,48,65
2023-06-09 10:02:00,44,6,89,22
2023-06-09 10:02:01,11,75,83,84
2023-06-09 10:02:02,0,71,42,31
2023-06-09 10:02:03,22,74,86,42
2023-06-09 10:02:04,25,54,56,13
2023-06-09 10:02:05,96,4,65,55
2023-06-09 10:02:06,81,68,18,60
2023-06-09 10:02:07,5,90,24,53
2023-06-09 10:02:08,71,89,59,53
2023-06-09 10:02:09,41,92,100,41
2023-06-09 10:02:10,64,62,21,96
2023-06-09 10:02:11,54,52,82,10
2023-06-09 10:02:12,63,40,64,54
2023-06-09 10:02:13,37,37,65,85
2023-06-09 10:02:14,82,34,61,49
2023-06-09 10:02:15,94,51,100,67
2023-06-09 10:02:16,33,90,82,73
2023-06-09 10:02:17,60,4,81,16
2023-06-09 10:02:18,14,74,34,42
2023-06-09 10:02:19,34,66,83,6
2023-06-09 10:02:20,67,71,72,66
2023-06-09 10:02:21,43,20,26,67
2023-06-09 10:02:22,25,98,24,7
2023-06-09 10:02:23,56,54,19,77
2023-06-09 10:02:24,27,81,0,48
2023-06-09 10:02:25,21,69,94,26
2023-06-09 10:02:26,14,46,14,16
2023-06-09 10:02:27,71,8,5,14
2023-06-09 10:02:28,13,64,42,77
2023-06-09 10:02:29,42,80,37,8
2023-06-09 10:02:30,55,20,41,81
2023-06-09 10:02:31,45,74,29,92
2023-06-09 10:02:32,74,83,52,22
2023-06-09 10:02:33,68,25,61,55
2023-06-09 10:02:34,59,72,55,74
2023-06-09 10:02:35,84,73,70,64
2023-06-09 10:02:36,50,0,56,23
2023-06-09 10:02:37,72,45,13,59
2023-06-09 10:02:38,18,41,95,33
2023-06-09 10:02:39,63,46,61,61
2023-06-09 10:02:40,67,8,71,90
2023-06-09 10:02:41,36,78,46,17
2023-06-09 10:02:42,45,14,0,48
2023-06-09 10:02:43,48,13,57,51
2023-06-09 10:02:44,78,42,24,55
2023-06-09 10:02:45,80,15,57,39
2023-06-09 10:02:46,94,9,100,30
2023-06-09 10:02:47,43,80,8,51
2023-06-09 10:02:48,23,16,8,5
2023-06-09 10:02:49,83,59,81,33
2023-06-09 10:02:50,88,27,31,96
2023-06-09 10:02:51,26,74,67,51
2023-06-09 10:02:52,13,28,64,95
2023-06-09 10:02:53,51,98,36,53
2023-06-09 10:02:54,81,68,73,37
2023-06-09 10:02:55,0,23,20,74
2023-06-09 10:02:56,100,80,60,80
2023-06-09 10:02:57,22,54,13,32
2023-06-09 10:02:58,63,54,87,15
2023-06-09 10:02:59,52,54,65,70
2023-06-09 10:03:01,7,74,6,32
2023-06-09 10:03:02,84,47,37,99
2023-06-09 10:03:03,32,2,79,36
2023-06-09 10:03:04,69,15,68,40
2023-06-09 10:03:05,88,38,94,13
2023-06-09 10:03:06,58,5,16,29
2023-06-09 10:03:07,98,66,13,99
2023-06-09 10:03:08,24,43,43,83
2023-06-09 10:03:09,89,71,6,24
2023-06-09 10:03:10,79,21,1,8
2023-06-09 10:03:11,28,51,76,1
2023-06-09 10:03:12,25,10,13,26
2023-06-09 10:03:13,9,21,72,62
2023-06-09 10:03:14,9,49,30,88
2023-06-09 10:03:15,10,67,33,72
2023-06-09 10:03:16,78,39,79,0
2023-06-09 10:03:17,45,23,39,61
2023-06-09 10:03:18,49,60,16,40
2023-06-09 10:03:19,98,90,65,68
2023-06-09 10:03:20,39,17,77,11
2023-06-09 10:03:21,59,57,96,35
2023-06-09 10:03:22,9,65,78,66
2023-06-09 10:03:23,58,53,29,82
2023-06-09 10:03:24,23,79,27,43
2023-06-09 10:03:25,55,56,57,79
2023-06-09 10:03:26,13,73,86,84
2023-06-09 10:03:27,4,10,2,0
2023-06-09 10:03:28,91,60,23,57
2023-06-09 10:03:29,21,11,67,90
2023-06-09 10:03:30,36,68,14,100
2023-06-09 10:03:31,19,86,6,28
2023-06-09 10:03:32,8,1,0,29
2023-06-09 10:03:33,57,42,38,88
2023-06-09 10:03:34,48,57,71,64
2023-06-09 10:03:35,8,80,41,48
2023-06-09 10:03:36,76,39,55,83
2023-06-09 10:03:37,55,53,79,87
2023-06-09 10:03:38,53,31,99,53
2023-06-09 10:03:39,25,35,40,39
2023-06-09 10:03:40,20,29,63,82
2023-06-09 10:03:41,89,80,54,98
2023-06-09 10:03:42,43,60,11,50
2023-06-09 10:03:43,68,37,12,63
2023-06-09 10:03:44,24,47,14,72
2023-06-09 10:03:45,13,30,28,39
2023-06-09 10:03:46,6,82,20,54
2023-06-09 10:03:47,57,6,73,67
2023-06-09 10:03:48,64,69,16,92
2023-06-09 10:03:49,44,99,36,32
2023-06-09 10:03:50,74,19,77,62
2023-06-09 10:03:51,8,72,75,97
2023-06-09 10:03:52,29,86,51,40
2023-06-09 10:03:53,38,74,31,88
2023-06-09 10:03:54,100,100,17,69
2023-06-09 10:03:55,2,2,79,58
2023-06-09 10:03:56,50,11,52,96
2023-06-09 10:03:57,56,12,77,21
2023-06-09 10:03:58,20,79,90,75
2023-06-09 10:03:59,15,50,84,30
2023-06-09 10:04:00,29,60,76,64
2023-06-09 10:04:01,73,67,37,75
2023-06-09 10:04:02,42,75,97,68
2023-06-09 10:04:03,89,30,16,32
2023-06-09 10:04:04,16,89,27,34
2023-06-09 10:04:05,73,48,47,14
2023-06-09 10:04:06,39,86,45,52
2023-06-09 10:04:07,25,11,14,83
2023-06-09 10:04:08,63,38,26,75
2023-06-09 10:04:09,97,68,83,53
2023-06-09 10:04:10,31,78,73,57
2023-06-09 10:04:11,98,88,88,52
2023-06-09 10:04:12,80,99,17,13
2023-06-09 10:04:13,59,71,86,37
2023-06-09 10:04:14,19,95,100,53
2023-06-09 10:04:15,81,98,81,68
2023-06-09 10:04:16,33,36,13,77
2023-06-09 10:04:17,32,22,62,86
2023-06-09 10:04:18,94,25,63,67
2023-06-09 10:04:19,87,30,87,70
2023-06-09 10:04:20,83,78,8,57
2023-06-09 10:04:21,21,16,4,51
2023-06-09 10:04:22,19,33,26,47
2023-06-09 10:04:23,39,18,33,3
2023-06-09 10:04:24,59,19,29,14
2023-06-09 10:04:25,76,5,89,91
2023-06-09 10:04:26,62,75,72,88
2023-06-09 10:04:27,94,91,1,80
2023-06-09 10:04:28,44,48,66,25
2023-06-09 10:04:29,64,76,41,91
2023-06-09 10:04:30,15,25,37,1
2023-06-09 10:04:31,94,84,100,87
2023-06-09 10:04:32,65,35,2,21
2023-06-09 10:04:33,84,50,55,3
2023-06-09 10:04:34,12,18,7,54
2023-06-09 10:04:35,22,3,62,58
2023-06-09 10:04:36,79,69,76,53
2023-06-09 10:04:37,98,42,52,80
2023-06-09 10:04:38,7,48,1,52
2023-06-09 10:04:39,42,17,64,38
2023-06-09 10:04:40,93,54,22,94
2023-06-09 10:04:41,11,49,39,99
2023-06-09 10:04:42,89,47,53,3
2023-06-09 10:04:43,39,69,60,15
2023-06-09 10:04:44,70,5,63,6
2023-06-09 10:04:45,35,30,42,49
2023-06-09 10:04:46,33,89,10,34
2023-06-09 10:04:47,82,66,48,83
2023-06-09 10:04:48,83,59,2,67
2023-06-09 10:04:49,46,21,73,56
2023-06-09 10:04:50,100,60,19,8
2023-06-09 10:04:51,24,66,98,17
2023-06-09 10:04:52,37,81,75,17
2023-06-09 10:04:53,97,21,41,49
2023-06-09 10:04:55,65,6,93,20
2023-06-09 10:04:56,95,27,30,58
2023-06-09 10:04:57,13,73,14,17
2023-06-09 10:04:58,43,37,97,30
2023-06-09 10:04:59,31,24,78,80
2023-06-09 10:05:00,26,14,54,58
2023-06-09 10:05:01,21,100,34,37
2023-06-09 10:05:02,81,40,37,59
2023-06-09 10:05:03,20,17,58,93
2023-06-09 10:05:04,19,92,57,8
2023-06-09 10:05:05,31,75,35,14
2023-06-09 10:05:06,23,14,48,62
2023-06-09 10:05:07,63,16,44,100
2023-06-09 10:05:08,3,35,7,50
2023-06-09 10:05:09,7,42,77,46
2023-06-09 10:05:10,64,47,86,92
2023-06-09 10:05:11,73,20,44,20
2023-06-09 10:05:12,47,100,84,74
2023-06-09 10:05:13,20,20,16,31
2023-06-09 10:05:14,59,91,4,66
2023-06-09 10:05:15,33,99,55,46
2023-06-09 10:05:16,14,42,17,23
2023-06-09 10:05:17,81,77,78,92
2023-06-09 10:05:18,47,71,51,8
2023-06-09 10:05:19,71,36,44,98
2023-06-09 10:05:20,47,69,6,7
2023-06-09 10:05:21,73,16,13,5
2023-06-09 10:05:22,95,33,14,15
2023-06-09 10:05:23,36,99,39,24
2023-06-09 10:05:24,86,84,22,57
2023-06-09 10:05:25,79,77,25,62
2023-06-09 10:05:26,50,82,31,52
2023-06-09 10:05:27,10,82,55,38
2023-06-09 10:05:28,39,21,21,11
2023-06-09 10:05:29,41,28,79,2
2023-06-09 10:05:30,20,28,99,96
2023-06-09 10:05:31,64,28,36,49
2023-06-09 10:05:32,10,91,45,50
2023-06-09 10:05:33,96,19,13,79
2023-06-09 10:05:34,49,79,96,52
2023-06-09 10:05:35,31,0,87,66
2023-06-09 10:05:36,79,67,30,70
2023-06-09 10:05:37,8,57,0,40
2023-06-09 10:05:38,37,30,56,52
2023-06-09 10:05:39,81,90,29,68
2023-06-09 10:05:40,89,77,87,44
2023-06-09 10:05:41,33,88,16,82
2023-06-09 10:05:42,76,33,8,36
2023-06-09 10:05:43,84,89,47,85
2023-06-09 10:05:44,2,4,2,47
2023-06-09 10:05:45,78,17,39,93
2023-06-09 10:05:46,41,95,40,78
2023-06-09 10:05:47,43,13,16,50
2023-06-09 10:05:48,33,62,5,66
2023-06-09 10:05:49,63,30,86,19
2023-06-09 10:05:50,8,8,20,20
2023-06-09 10:05:51,7,10,20,54
2023-06-09 10:05:52,70,34,90,53
2023-06-09 10:05:53,70,3,67,17
2023-06-09 10:05:54,85,79,90,79
2023-06-09 10:05:55,98,99,87,60
2023-06-09 10:05:56,50,65,14,30
2023-06-09 10:05:57,87,51,96,18
2023-06-09 10:05:58,18,48,7,93
2023-06-09 10:05:59,48,41,37,2
2023-06-09 10:06:00,93,5,75,32
2023-06-09 10:06:01,89,83,92,40
2023-06-09 10:06:02,1,74,73,77
2023-06-09 10:06:03,28,78,77,46
2023-06-09 10:06:04,9,79,51,57
2023-06-09 10:06:05,6,33,86,22
2023-06-09 10:06:06,60,76,44,67
2023-06-09 10:06:07,82,74,77,57
2023-06-09 10:06:08,36,36,45,51
2023-06-09 10:06:09,24,90,98,80
2023-06-09 10:06:10,74,98,33,10
2023-06-09 10:06:11,67,83,86,96
2023-06-09 10:06:12,53,61,36,47
2023-06-09 10:06:13,46,27,83,71
2023-06-09 10:06:14,73,88,64,34
2023-06-09 10:06:15,54,52,92,53
2023-06-09 10:06:16,87,15,20,76
2023-06-09 10:06:17,47,61,84,88
2023-06-09 10:06:18,48,93,68,25
2023-06-09 10:06:19,0,9,78,96
2023-06-09 10:06:20,36,15,43,40
2023-06-09 10:06:21,36,40,90,28
2023-06-09 10:06:22,42,78,17,55
2023-06-09 10:06:23,84,43,19,38
2023-06-09 10:06:24,85,22,16,65
2023-06-09 10:06:25,61,92,54,50
2023-06-09 10:06:26,39,12,88,77
2023-06-09 10:06:27,8,88,100,89
2023-06-09 10:06:28,95,52,41,37
2023-06-09 10:06:29,39,73,23,10
2023-06-09 10:06:30,77,77,35,21
2023-06-09 10:06:31,14,24,48,14
2023-06-09 10:06:32,49,73,31,48
2023-06-09 10:06:33,42,54,86,22
2023-06-09 10:06:35,27,52,20,21
2023-06-09 10:06:36,99,85,5,49
2023-06-09 10:06:37,82,98,10,39
2023-06-09 10:06:38,55,68,52,30
2023-06-09 10:06:39,81,79,12,70
2023-06-09 10:06:40,68,14,36,63
2023-06-09 10:06:41,22,94,7,43
2023-06-09 10:06:42,82,39,74,64
2023-06-09 10:06:43,45,92,19,61
2023-06-09 10:06:44,26,57,91,61
2023-06-09 10:06:45,78,40,44,3
2023-06-09 10:06:46,37,13,10,60
2023-06-09 10:06:47,89,80,82,70
2023-06-09 10:06:48,36,39,85,31
2023-06-09 10:06:49,67,73,83,4
2023-06-09 10:06:50,61,24,23,23
2023-06-09 10:06:51,72,24,9,85
2023-06-09 10:06:52,22,83,25,92
2023-06-09 10:06:53,77,27,8,66
2023-06-09 10:06:54,54,51,26,8
2023-06-09 10:06:55,1,15,70,96
2023-06-09 10:06:56,20,99,36,22
2023-06-09 10:06:57,64,74,27,13
2023-06-09 10:06:58,5,37,90,52
2023-06-09 10:06:59,96,7,37,88
2023-06-09 10:07:00,58,73,79,51
2023-06-09 10:07:01,25,21,53,18
2023-06-09 10:07:02,5,81,43,99
2023-06-09 10:07:03,62,29,14,68
2023-06-09 10:07:04,77,51,40,29
2023-06-09 10:07:05,47,18,45,90
2023-06-09 10:07:06,98,80,87,72
2023-06-09 10:07:07,88,64,99,65
2023-06-09 10:07:08,47,86,77,80
2023-06-09 10:07:09,42,66,8,17
2023-06-09 10:07:10,56,46,20,48
2023-06-09 10:07:11,39,55,80,14
2023-06-09 10:07:12,90,41,69,18
2023-06-09 10:07:13,70,78,36,75
2023-06-09 10:07:14,74,79,36,37
2023-06-09 10:07:15,92,95,67,31
2023-06-09 10:07:16,35,82,8,10
2023-06-09 10:07:17,98,4,65,43
2023-06-09 10:07:18,21,43,13,28
2023-06-09 10:07:19,49,61,93,66
2023-06-09 10:07:20,58,100,76,40
2023-06-09 10:07:21,10,65,54,32
2023-06-09 10:07:22,100,13,79,37
2023-06-09 10:07:23,38,12,67,25
2023-06-09 10:07:24,38,98,1,57
2023-06-09 10:07:25,69,91,44,77
2023-06-09 10:07:26,63,59,48,59
2023-06-09 10:07:27,52,79,65,38
2023-06-09 10:07:28,63,64,11,14
2023-06-09 10:07:29,98,66,79,88
2023-06-09 10:07:30,5,60,6,63
2023-06-09 10:07:31,48,60,73,91
2023-06-09 10:07:32,71,62,2,7
2023-06-09 10:07:33,78,83,7,97
2023-06-09 10:07:34,11,27,7,11
2023-06-09 10:07:35,25,0,6,75
2023-06-09 10:07:36,41,91,30,42
2023-06-09 10:07:37,98,41,59,95
2023-06-09 10:07:38,90,6,70,1
2023-06-09 10:07:39,6,42,36,80
2023-06-09 10:07:40,74,93,86,39
2023-06-09 10:07:41,40,11,38,80
2023-06-09 10:07:42,96,10,52,15
2023-06-09 10:07:43,7,17,82,24
2023-06-09 10:07:44,57,41,67,17
2023-06-09 10:07:45,24,58,0,7
2023-06-09 10:07:46,17,34,66,41
2023-06-09 10:07:47,7,37,37,73
2023-06-09 10:07:48,64,98,70,92
2023-06-09 10:07:49,67,73,76,10
2023-06-09 10:07:50,69,22,25,68
2023-06-09 10:07:51,75,100,28,58
2023-06-09 10:07:52,1,2,40,56
2023-06-09 10:07:53,55,11,8,18
2023-06-09 10:07:54,33,72,100,57
2023-06-09 10:07:55,12,99,100,38
2023-06-09 10:07:56,16,85,97,1
2023-06-09 10:07:57,13,7,16,51
2023-06-09 10:07:58,44,71,91,90
2023-06-09 10:07:59,18,40,21,50
2023-06-09 10:08:00,20,4,51,16
2023-06-09 10:08:01,100,72,45,8
2023-06-09 10:08:02,14,74,90,2
2023-06-09 10:08:03,36,40,19,53
2023-06-09 10:08:04,28,46,12,32
2023-06-09 10:08:05,51,67,2,63
2023-06-09 10:08:06,51,93,39,39
2023-06-09 10:08:07,46,51,95,6
2023-06-09 10:08:08,58,21,26,88
2023-06-09 10:08:09,50,54,23,76
2023-06-09 10:08:10,98,8,33,76
2023-06-09 10:08:11,90,3,48,57
2023-06-09 10:08:12,53,45,43,58
2023-06-09 10:08:13,42,34,85,49
2023-06-09 10:08:14,68,16,33,98
2023-06-09 10:08:15,34,24,30,98
2023-06-09 10:08:16,41,30,0,65
2023-06-09 10:08:17,74,95,86,96
2023-06-09 10:08:18,47,18,95,30
2023-06-09 10:08:19,43,27,2,96
2023-06-09 10:08:20,49,98,19,87
2023-06-09 10:08:21,39,80,38,12
2023-06-09 10:08:22,49,71,35,52
2023-06-09 10:08:23,60,86,62,77
2023-06-09 10:08:24,59,79,87,94
2023-06-09 10:08:25,17,22,36,66
2023-06-09 10:08:26,56,98,43,28
2023-06-09 10:08:27,63,97,47,93
2023-06-09 10:08:28,85,95,26,71
2023-06-09 10:08:30,87,38,45,71
2023-06-09 10:08:31,74,44,6,23
2023-06-09 10:08:32,84,83,0,24
2023-06-09 10:08:33,19,99,100,20
